psgc,region_name,province_name,citymun_name,barangay_name,physical_factor,ip_pop,armed_conf,idp,elcac_brgy,four_ps,imr,imr_prov_ref,ufmr,ufmr_prov_ref,fic,fic_prov_ref,abr,abr_prov_ref,pre_natal,pre_natal_prov_ref,sba,sba_prov_ref,water,water_prov_ref,dataentry_comment,health_indicators,decision,values_capped,capped_indicators
1903631024,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,MAROGONG,PASAYANAN,25,0,0,0,0,100,0,3.36,0,5.36,1,47.19,0,8.88,50,91.69,75,76.38,68.37,78,Entry acceptable,4,UUA,0,
1903631027,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,MAROGONG,PURACAN,100,0,0,0,0,50,0,3.36,0,5.36,1,47.19,15.33,8.88,0,91.69,0,76.38,49.02,78,Entry acceptable,5,UUA,0,
1903631028,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,MAROGONG,ROMAGONDONG,100,0,0,0,0,73,0,3.36,0,5.36,2,47.19,17.24,8.88,0,91.69,22.22,76.38,93,78,Entry acceptable,4,UUA,0,
1903631029,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,MAROGONG,SARANG,100,0,0,0,0,63,0,3.36,0,5.36,1,47.19,0,8.88,4,91.69,3,76.38,56,78,Entry acceptable,4,UUA,0,
1903618041,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,MASIU,LANCO DIMAPATOY,100,34,0,0,0,54,0,3.36,0,5.36,100,47.19,22.73,8.88,10,91.69,100,76.38,100,78,With values above 100,2,UUA,2,fic|water
1903618035,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,MASIU,SAWIR,100,19,0,0,0,54,0,3.36,0,5.36,23.53,47.19,0,8.88,15.35,91.69,100,76.38,86.07,78,Entry acceptable,2,UUA,0,
1903620015,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,PAGAYAWAN,DIAMPACA,100,0,0,0,0,53,0,3.36,0,5.36,18.42,47.19,0,8.88,100,91.69,100,76.38,0,78,Entry acceptable,2,UUA,0,
1903621004,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,PIAGAPO,BANSAYAN,100,0,0,0,0,59,0,3.36,71.43,5.36,92,47.19,0,8.88,100,91.69,30.77,76.38,24.04,78,Entry acceptable,3,UUA,0,
1903621022,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,PIAGAPO,PALACAT,100,0,0,0,0,81,0,3.36,0,5.36,89.29,47.19,0,8.88,100,91.69,25,76.38,100,78,With values above 100,1,UUA,1,water
1903621033,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,PIAGAPO,TALAO,100,0,0,0,0,91,0,3.36,0,5.36,81.58,47.19,0,8.88,100,91.69,11.54,76.38,50.97,78,Entry acceptable,2,UUA,0,
1903621038,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,PIAGAPO,UDALO,100,0,0,0,0,54,0,3.36,0,5.36,85.25,47.19,33.33,8.88,100,91.69,31.03,76.38,48.39,78,Entry acceptable,3,UUA,0,
1903635004,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,PICONG,BARA-AS,46,0,0,27,0,56,0,3.36,0,5.36,68.42,47.19,63.16,8.88,81.82,91.69,18.18,76.38,35.42,78,Entry acceptable,4,UUA,0,
1903635015,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,PICONG,DURIAN,75,0,0,0,0,100,0,3.36,0,5.36,47.37,47.19,0,8.88,100,91.69,0,76.38,59.06,78,Entry acceptable,2,UUA,0,
1903635016,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,PICONG,ILIAN,33,0,0,0,0,100,0,3.36,0,5.36,100,47.19,55.56,8.88,42.86,91.69,14.29,76.38,98.1,78,With values above 100,3,UUA,1,fic
1903635037,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,PICONG,MICALUBO,100,0,0,0,0,61,0,3.36,0,5.36,39.39,47.19,56.34,8.88,90.91,91.69,0,76.38,97.6,78,Entry acceptable,4,UUA,0,
1903635061,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,PICONG,MIMBALAWAG,83,0,0,0,0,35,0,3.36,0,5.36,15.79,47.19,52.63,8.88,37.5,91.69,50,76.38,100,78,With values above 100,4,UUA,1,water
1903635041,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,PICONG,PINDOLONAN,60,0,0,0,0,76,0,3.36,0,5.36,100,47.19,57.69,8.88,62.5,91.69,12.5,76.38,100,78,With values above 100,3,UUA,1,water
1903635049,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,PICONG,TOROGAN,88,0,0,0,0,100,0,3.36,0,5.36,30.43,47.19,35.71,8.88,75,91.69,0,76.38,100,78,With values above 100,4,UUA,1,water
1903635050,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,PICONG,TUAL,50,0,0,0,0,100,0,3.36,0,5.36,42.86,47.19,22.73,8.88,28.57,91.69,0,76.38,100,78,With values above 100,4,UUA,1,water
1903635052,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,PICONG,TUCA,100,0,0,0,0,57,0,3.36,0,5.36,43.48,47.19,0,8.88,11.11,91.69,0,76.38,44.29,78,Entry acceptable,4,UUA,0,
1903623002,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,PUALAS,BANTAYAN,75,0,0,0,0,35,0,3.36,0,5.36,34.48,47.19,178.57,8.88,90,91.69,10,76.38,100,78,With values above 100,4,UUA,1,water
1903623023,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,PUALAS,LUMBAC,40,0,0,0,0,52,0,3.36,0,5.36,26.32,47.19,55.56,8.88,100,91.69,30,76.38,100,78,Entry acceptable,3,UUA,0,
1903623036,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,PUALAS,TOMAROMPONG,25,0,0,0,0,53,0,3.36,0,5.36,36,47.19,27.78,8.88,100,91.69,12.5,76.38,100,78,Entry acceptable,3,UUA,0,
1903640002,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,SULTAN DUMALONDONG,BUTA,100,0,0,0,0,66,32.26,3.36,0,5.36,68.54,47.19,70.42,8.88,93.55,91.69,45.16,76.38,100,78,With values above 100,3,UUA,1,water
1903638024,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TAGOLOAN II,BAGOAINGUD,100,58,0,0,0,54,0,3.36,0,5.36,66.67,47.19,31.25,8.88,100,91.69,65.91,76.38,92.62,78,Entry acceptable,2,UUA,0,
1903638002,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TAGOLOAN II,BANTALAN,100,69,0,0,0,33,0,3.36,0,5.36,100,47.19,24.39,8.88,100,91.69,42.86,76.38,93.75,78,Entry acceptable,2,UUA,0,
1903638004,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TAGOLOAN II,BAYOG,100,53,0,0,0,76,0,3.36,0,5.36,60,47.19,55.6,8.88,100,91.69,50,76.38,100,78,With values above 100,2,UUA,1,water
1903638005,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TAGOLOAN II,CADAYONAN,100,18,0,0,0,28,0,3.36,0,5.36,60.87,47.19,0,8.88,100,91.69,69.23,76.38,91.46,78,Entry acceptable,1,UUA,0,
1903638006,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TAGOLOAN II,DAGONALAN,100,44,0,0,0,62,0,3.36,0,5.36,100,47.19,0,8.88,100,91.69,83.33,76.38,92.42,78,With values above 100,0,UUA,1,fic
1903638007,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TAGOLOAN II,DIMALAMA,100,68,0,0,0,59,0,3.36,0,5.36,100,47.19,38.86,8.88,100,91.69,66.67,76.38,88.31,78,Entry acceptable,2,UUA,0,
1903638009,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TAGOLOAN II,GAYAKAY,100,60,0,0,0,100,0,3.36,0,5.36,100,47.19,50,8.88,100,91.69,75,76.38,88.57,78,Entry acceptable,2,UUA,0,
1903638013,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TAGOLOAN II,KALILANGAN,100,77,0,0,0,70,0,3.36,0,5.36,90,47.19,22.73,8.88,100,91.69,50,76.38,81.82,78,Entry acceptable,2,UUA,0,
1903638017,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TAGOLOAN II,KINGAN,42,19,0,0,0,28,0,3.36,0,5.36,54.17,47.19,18.52,8.88,100,91.69,82.35,76.38,84.35,78,Entry acceptable,1,UUA,0,
1903638018,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TAGOLOAN II,KITAON,100,80,0,0,0,54,0,3.36,0,5.36,100,47.19,0,8.88,100,91.69,25,76.38,88.68,78,With values above 100,1,UUA,1,fic
1903638030,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TAGOLOAN II,MAIMBAGUIANG,33,5,0,0,0,50,0,3.36,0,5.36,65.22,47.19,44.44,8.88,100,91.69,68.42,76.38,92.59,78,Entry acceptable,2,UUA,0,
1903638025,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TAGOLOAN II,MALINAO,75,30,0,0,0,82,0,3.36,0,5.36,55.56,47.19,0,8.88,100,91.69,66.67,76.38,95.65,78,Entry acceptable,1,UUA,0,
1903638026,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TAGOLOAN II,MALINGON,100,74,0,0,0,58,0,3.36,0,5.36,100,47.19,31.75,8.88,100,91.69,58.33,76.38,89.93,78,With values above 100,2,UUA,1,fic
1903638027,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TAGOLOAN II,MAMA-AN PAGALONGAN,100,71,0,0,0,70,0,3.36,0,5.36,100,47.19,0,8.88,100,91.69,71.43,76.38,87.14,78,Entry acceptable,1,UUA,0,
1903638029,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TAGOLOAN II,MARAWI,100,66,0,0,0,87,0,3.36,0,5.36,100,47.19,0,8.88,100,91.69,0,76.38,86.36,78,Entry acceptable,1,UUA,0,
1903638041,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TAGOLOAN II,SIGAYAN,100,54,0,0,0,41,0,3.36,0,5.36,75,47.19,0,8.88,100,91.69,63.64,76.38,92.31,78,Entry acceptable,1,UUA,0,
1903638042,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TAGOLOAN II,TAGOLOAN POBLACION,100,50,0,0,0,79,0,3.36,0,5.36,66.67,47.19,0,8.88,100,91.69,70,76.38,88.07,78,Entry acceptable,1,UUA,0,
1903628039,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TUBARAN,BAGIANGUN,33,0,0,0,0,41,0,3.36,0,5.36,6,47.19,1,8.88,11,91.69,6,76.38,54,78,Entry acceptable,4,UUA,0,
1903628006,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TUBARAN,BETA,100,0,0,0,0,51,0,3.36,0,5.36,9,47.19,1,8.88,19,91.69,16,76.38,100,78,With values above 100,3,UUA,1,water
1903628041,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TUBARAN,GAPUT,25,0,0,0,0,75,0,3.36,0,5.36,13,47.19,1,8.88,13,91.69,8,76.38,63,78,Entry acceptable,4,UUA,0,
1903628017,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TUBARAN,GUIARONG,33,0,0,0,0,84,0,3.36,0,5.36,4,47.19,3,8.88,12,91.69,10,76.38,65,78,Entry acceptable,4,UUA,0,
1903628042,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TUBARAN,MADAYA,25,0,0,0,0,100,0,3.36,0,5.36,12,47.19,0,8.88,14,91.69,12,76.38,80,78,Entry acceptable,3,UUA,0,
1903628009,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TUBARAN,POBLACION,33,0,0,0,0,42,0,3.36,0,5.36,5,47.19,1,8.88,17,91.69,15,76.38,57,78,Entry acceptable,4,UUA,0,
1903628033,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TUBARAN,RIANTARAN,33,0,0,0,0,47,0,3.36,0,5.36,5,47.19,0,8.88,11,91.69,8,76.38,53,78,Entry acceptable,4,UUA,0,
1903628038,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),LANAO DEL SUR,TUBARAN,WAGO,33,0,0,0,0,65,0,3.36,0,5.36,4,47.19,0,8.88,10,91.69,8,76.38,47,78,Entry acceptable,4,UUA,0,
1908704001,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,DATU BLAH T. SINSUAT,KINIMI,100,55,0,0,0,73,0,2.8,0,5,95,70,26,2,91,70.5,33,69.7,71,87.2,Entry acceptable,3,UUA,0,
1908704003,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,DATU BLAH T. SINSUAT,LAPAKEN,100,35,0,0,0,57,0,2.8,0,5,100,70,67,2,56,70.5,41,69.7,69,87.2,With values above 100,4,UUA,1,fic
1908704006,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,DATU BLAH T. SINSUAT,NALKAN,100,47,0,0,0,55,0,2.8,0,5,72,70,19,2,44,70.5,21,69.7,66,87.2,Entry acceptable,4,UUA,0,
1908704009,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,DATU BLAH T. SINSUAT,RESA,100,22,0,0,0,30,0,2.8,0,5,72,70,15,2,78,70.5,75,69.7,71,87.2,Entry acceptable,2,UUA,0,
1908704010,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,DATU BLAH T. SINSUAT,SEDEM,100,91,0,0,0,32,0,2.8,0,5,100,70,53,2,97,70.5,39,69.7,67,87.2,With values above 100,3,UUA,1,fic
1908704011,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,DATU BLAH T. SINSUAT,SINIPAK,100,69,0,0,0,47,0,2.8,0,5,27,70,30,2,90,70.5,28,69.7,68,87.2,Entry acceptable,4,UUA,0,
1908704012,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,DATU BLAH T. SINSUAT,TAMBAK,100,77,0,0,0,89,0,2.8,0,5,76,70,40,2,91,70.5,37,69.7,69,87.2,Entry acceptable,3,UUA,0,
1908704013,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,DATU BLAH T. SINSUAT,TUBUAN,31,40,0,0,0,39,0,2.8,0,5,35,70,4.2,2,82,70.5,44,69.7,91,87.2,Entry acceptable,3,UUA,0,
1908705003,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,DATU ODIN SINSUAT,BADAK,33,67,20,20,0,15,0,2.8,0,5,89,70,19,2,100,70.5,100,69.7,60,87.2,Entry acceptable,2,UUA,0,
1908705004,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,DATU ODIN SINSUAT,BAGOENGED,75,0,0,0,0,5,0,2.8,0,5,86,70,11,2,58,70.5,13,69.7,12,87.2,Entry acceptable,4,UUA,0,
1908705008,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,DATU ODIN SINSUAT,BONGUED,25,0,12,12,0,3,0,2.8,0,5,56,70,11,2,75,70.5,26,69.7,15,87.2,Entry acceptable,4,UUA,0,
1908705016,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,DATU ODIN SINSUAT,KENEBEKA,54,46,0,0,0,16,0,2.8,0,5,95,70,35,2,100,70.5,100,69.7,95,87.2,Entry acceptable,1,UUA,0,
1908705028,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,DATU ODIN SINSUAT,SIFAREN,90,34,8,8,0,63,0,2.8,0,5,97,70,45,2,30,70.5,20,69.7,0,87.2,Entry acceptable,4,UUA,0,
1908706006,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,KABUNTALAN,KATIDTUAN,100,0,0,0,0,0,30.3,2.8,8.47,5,100,70,5.8,2,90,70.5,100,69.7,22,87.2,With values above 100,4,UUA,1,fic
1908709003,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,PARANG,COTONGAN,100,13,0,0,0,37,0,2.8,0,5,51,70,0,2,42.8,70.5,64,69.7,43,87.2,Entry acceptable,4,UUA,0,
1908709004,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,PARANG,DATU MACARIMBANG BIRUAR,100,0,0,0,0,2,0,2.8,0,5,67,70,0,2,68,70.5,54,69.7,68,87.2,Entry acceptable,4,UUA,0,
1908709023,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,PARANG,SAMBEREN,33,17,0,0,0,20,0,2.8,0,5,60,70,0,2,50,70.5,0,69.7,60,87.2,Entry acceptable,4,UUA,0,
1908709025,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,PARANG,TUCA-MAROR,100,0,54,50,0,35,0,2.8,0,5,44,70,1,2,15,70.5,40,69.7,68,87.2,Entry acceptable,4,UUA,0,
1908710012,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,SULTAN KUDARAT,INAWAN,100,0,15,15,0,27,0,2.8,0,5,89.6,70,0,2,100,70.5,100,69.7,0,87.2,Entry acceptable,1,UUA,0,
1908710016,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,SULTAN KUDARAT,KATAMLANGAN,100,0,0,0,0,92,0,2.8,0,5,86.8,70,0,2,80,70.5,28,69.7,25,87.2,Entry acceptable,2,UUA,0,
1908710037,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,SULTAN KUDARAT,SAMBOLAWAN,50,0,17,17,0,95,0,2.8,0,5,86,70,0,2,73,70.5,44,69.7,0,87.2,Entry acceptable,2,UUA,0,
1908712001,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,TALITAY,BINTAN,100,0,100,0,0,16,0,2.8,0,5,88,70,22,2,80.9,70.5,14.2,69.7,0,87.2,Entry acceptable,3,UUA,0,
1908713001,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,UPI,BANTEK,87,99,0,0,0,100,0,2.8,0,5,43,70,19,2,8,70.5,0,69.7,30,87.2,Entry acceptable,5,UUA,0,
1908713002,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,UPI,BAYABAS,100,100,0,0,0,27,0,2.8,0,5,25,70,6,2,10,70.5,100,69.7,20,87.2,Entry acceptable,4,UUA,0,
1908713006,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,UPI,BUNGCOG,42,76,0,0,0,30,0,2.8,0,5,93,70,110,2,95,70.5,98,69.7,10,87.2,With values above 100,2,UUA,0,
1908713011,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,UPI,KIBUCAY,100,78,0,0,0,34,0,2.8,0,5,72,70,50,2,17,70.5,63,69.7,48,87.2,Entry acceptable,4,UUA,0,
1908713012,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,UPI,KIGA,71,90,0,0,0,46,0,2.8,0,5,78,70,42,2,63,70.5,100,69.7,25,87.2,Entry acceptable,3,UUA,0,
1908713017,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,UPI,RANAO PILAYAN,28,89,0,0,0,65,0,2.8,0,5,65,70,16,2,55,70.5,100,69.7,20,87.2,Entry acceptable,4,UUA,0,
1908713020,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,UPI,RENTI,100,100,0,0,0,23,0,2.8,0,5,63,70,67,2,19,70.5,52,69.7,2,87.2,Entry acceptable,5,UUA,0,
1908713023,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL NORTE,UPI,TINUNGKAAN,28,17,0,0,0,22,0,2.8,0,5,60,70,147,2,29,70.5,59,69.7,20,87.2,With values above 100,5,UUA,0,
1908801008,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL SUR,AMPATUAN,SANIAG,40,69,0,0,0,11,0,3,0,5,98,58,62.5,3.6,45,68.6,71,75.1,38,91.2,Entry acceptable,4,UUA,0,
1908801010,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL SUR,AMPATUAN,TUBAK,100,95,0,0,0,16,0,3,0,5,75.4,58,0,3.6,88,68.6,100,75.1,20,91.2,Entry acceptable,1,UUA,0,
1908805001,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL SUR,DATU HOFFER AMPATUAN,KUBENTONG,100,41,0,0,0,100,0,3,0,5,44,58,0,3.6,68,68.6,5,75.1,4,91.2,Entry acceptable,4,UUA,0,
1908805004,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL SUR,DATU HOFFER AMPATUAN,LIMPONGO,33,0,0,0,0,17,0,3,0,5,43,58,118,3.6,30,68.6,98,75.1,55,91.2,With values above 100,4,UUA,0,
1908805005,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL SUR,DATU HOFFER AMPATUAN,MACALAG,100,40,7,7,0,3,0,3,0,5,21,58,2,3.6,100,68.6,40,75.1,0,91.2,Entry acceptable,3,UUA,0,
1908805006,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL SUR,DATU HOFFER AMPATUAN,SAYAP,100,22,2,2,0,55,0,3,0,5,87,58,38,3.6,92,68.6,62,75.1,0,91.2,Entry acceptable,3,UUA,0,
1908805007,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL SUR,DATU HOFFER AMPATUAN,TAIB,100,45,0,0,0,100,0,3,0,5,29,58,0,3.6,78,68.6,11,75.1,0,91.2,Entry acceptable,3,UUA,0,
1908805011,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL SUR,DATU HOFFER AMPATUAN,TUNTUNGAN,100,39,0,0,0,2,2,3,2,5,28,58,0,3.6,83,68.6,17,75.1,0,91.2,Entry acceptable,3,UUA,0,
1908807002,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL SUR,DATU PIANG,AMBADAO,100,0,36,17,0,64,0,3,0,5,100,58,3,3.6,59,68.6,50,75.1,0,91.2,With values above 100,3,UUA,1,fic
1908807014,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL SUR,DATU PIANG,MONTAY,100,0,64,64,0,31,0,3,0,5,100,58,5,3.6,60,68.6,60,75.1,0,91.2,With values above 100,4,UUA,1,fic
1908808003,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL SUR,DATU SALIBO,BALANAKAN,66,0,100,9,0,0,0,3,0,5,100,58,1,3.6,100,68.6,20,75.1,100,91.2,With values above 100,1,UUA,2,fic|pre_natal
1908808015,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL SUR,DATU SALIBO,PENDITEN,100,0,30,0,0,42,0,3,0,5,68,58,0,3.6,73.5,68.6,100,75.1,60,91.2,Entry acceptable,1,UUA,0,
1908809004,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL SUR,DATU SAUDI AMPATUAN,KABENGI,33,17,0,0,0,99,0,3,0,5,61,58,93,3.6,87,68.6,100,75.1,0,91.2,With values above 100,2,UUA,1,sba
1908810001,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL SUR,DATU UNSAY,BULAYAN,100,100,0,0,0,11,0,3,0,5,91,58,109,3.6,69,68.6,27,75.1,93,91.2,With values above 100,2,UUA,0,
1908810003,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL SUR,DATU UNSAY,MACALAG,100,100,0,0,0,15,0,3,0,5,90,58,0,3.6,79,68.6,71,75.1,85,91.2,Entry acceptable,2,UUA,0,
1908810004,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),MAGUINDANAO DEL SUR,DATU UNSAY,MAITUMAIG,50,44,0,0,0,10,1,3,0,5,97,58,12,3.6,70,68.6,43,75.1,55,91.2,Entry acceptable,3,UUA,0,
